1730921893.1726284 [INFO] [launch]: All log files can be found below /home/ros2_ws/.ros/log/2024-11-06-16-38-13-171854-thallys-179
1730921893.1727650 [INFO] [launch]: Default logging verbosity is set to INFO
1730921893.7855060 [INFO] [robot_state_publisher-1]: process started with pid [181]
1730921893.7857153 [INFO] [ruby $(which ign) gazebo-2]: process started with pid [183]
1730921893.7858605 [INFO] [create-3]: process started with pid [185]
1730921893.7859774 [INFO] [parameter_bridge-4]: process started with pid [188]
1730921893.9119394 [parameter_bridge-4] [INFO] [1730921893.911566361] [ros_gz_bridge]: Creating GZ->ROS Bridge: [/clock (gz.msg.Clock]) -> /clock (rosgraph_msgs/msg/Clock)] (Lazy 0)
1730921893.9138300 [parameter_bridge-4] [WARN] [1730921893.913611209] [ros_gz_bridge]: Failed to create a bridge for topic [/clock] with ROS2 type [rosgraph_msgs/msg/Clock] to topic [/clock] with Gazebo Transport type [gz.msg.Clock]]
1730921894.6394081 [INFO] [create-3]: process has finished cleanly [pid 185]
1730923663.6901457 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923664.6767097 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923664.6904469 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923665.6774507 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923665.6904984 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923666.6773660 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923666.6904619 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923667.6773665 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923667.6904149 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923668.6776061 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923668.6904836 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923669.6774340 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923669.6907005 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923670.6824548 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923670.6907687 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923671.6777503 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923671.6908388 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923672.6783967 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923672.6932766 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923673.6784928 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923673.6934609 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923674.6794417 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923674.6937573 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923675.6812432 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923675.6974661 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923676.6787164 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923676.6983211 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923677.6794112 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923677.6973286 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923678.6793242 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923678.6973617 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923679.6790483 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923679.6975939 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923680.6789620 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923680.6975780 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923681.6792271 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923681.6978161 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923682.6791675 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923682.6976607 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923683.6792221 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923683.6976233 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923684.6793759 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923684.6994896 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923685.6842899 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923685.6984313 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923686.6866598 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923686.6984274 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923687.6904283 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923687.7006097 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923688.6868544 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923688.7009726 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923689.6865962 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923689.7007561 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923690.6867535 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923690.7008414 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923691.6866796 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923691.7014308 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923692.6867321 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923692.7009828 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923693.6869161 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923693.7010939 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923694.6871040 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923694.7033291 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923695.6870744 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923695.7035103 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923696.6894586 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923696.7036464 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923697.6877639 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923697.7055132 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923698.6901138 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923698.7053483 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923699.6882896 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923699.7052820 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923700.6895766 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923700.7052822 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923701.6884346 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923701.7152231 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923702.6896429 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923702.7116485 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923703.6964271 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923703.7115273 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923704.6929703 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923704.7114198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923705.6973307 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923705.7126942 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923706.6934242 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923706.7161126 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923707.6959262 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923707.7167645 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923708.6956933 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923708.7168810 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923709.6960938 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923709.7174809 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923710.6975675 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923710.7205846 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923711.6977534 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923711.7176197 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923712.7000794 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923712.7174537 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923713.6995232 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923713.7178495 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923714.7073529 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923714.7178035 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923715.7013576 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923715.7179267 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923716.7012389 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923716.7177362 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923717.7034771 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923717.7180490 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923718.7006097 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923718.7177966 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923719.7006626 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923719.7194564 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923720.7007852 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923720.7193811 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923721.7011161 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923721.7196200 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923722.7022877 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923722.7194977 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923723.7008743 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923723.7234015 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923724.7045832 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923724.7195776 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923725.7042720 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923725.7195818 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923726.7046213 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923726.7196259 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923727.7043734 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923727.7197590 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923728.7045290 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923728.7197640 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923729.7082615 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923729.7197490 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923730.7077262 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923730.7199442 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923731.7074053 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923731.7199388 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923732.7078514 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923732.7201614 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923733.7077119 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923733.7199864 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923734.7107983 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923734.7225041 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923735.7081256 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923735.7243831 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923736.7103794 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923736.7242665 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923737.7084577 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923737.7244463 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923738.7084410 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923738.7272451 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923739.7104881 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923739.7248521 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923740.7094183 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923740.7245057 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923741.7097223 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923741.7250609 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923742.7100363 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923742.7254057 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923743.7103882 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923743.7254777 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923744.7099781 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923744.7307069 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923745.7103274 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923745.7284255 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923746.7100091 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923746.7285864 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923747.7099838 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923747.7286026 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923748.7103975 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923748.7303965 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923749.7104745 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923749.7286322 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923750.7106204 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923750.7303646 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923751.7103446 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923751.7324667 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923752.7106404 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923752.7324386 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923753.7107918 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923753.7324114 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923754.7106800 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923754.7344401 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923755.7109232 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923755.7344940 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923756.7106395 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923756.7343936 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923757.7150707 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923757.7343431 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923758.7155452 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923758.7344224 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923759.7136199 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923759.7373421 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923760.7154629 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923760.7376950 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923761.7137642 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923761.7377164 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923762.7162819 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923762.7394028 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923763.7153025 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923763.7396526 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923764.7152402 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923764.7395189 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923765.7151501 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923765.7398868 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923766.7164550 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923766.7426269 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923767.7153106 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923767.7423608 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923768.7154179 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923768.7473907 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923769.7157922 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923769.7449963 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923770.7157576 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923770.7448812 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923771.7204218 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923771.7460501 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923772.7195652 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923772.7462127 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923773.7233617 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923773.7474670 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923774.7198603 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923774.7471232 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923775.7194757 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923775.7491941 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923776.7196465 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923776.7495270 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923777.7198050 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923777.7505734 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923778.7198584 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923778.7507348 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923779.7197981 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923779.7524345 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923780.7224050 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923780.7509105 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923781.7203088 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923781.7509146 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923782.7202280 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923782.7533908 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923783.7204211 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923783.7524056 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923784.7244563 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923784.7523713 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923785.7206507 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923785.7523198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923786.7203898 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923786.7523961 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923787.7224319 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923787.7526507 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923788.7225583 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923788.7542820 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923789.7223494 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923789.7527642 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923790.7227025 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923790.7527122 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923791.7239516 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923791.7527969 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923792.7254262 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923792.7558889 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923793.7254536 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923793.7547185 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923794.7281313 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923794.7546268 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923795.7283740 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923795.7560029 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923796.7281902 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923796.7557771 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923797.7285981 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923797.7557144 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923798.7302706 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923798.7558370 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923799.7303083 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923799.7557371 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923800.7309489 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923800.7558925 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923801.7311170 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923801.7557735 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923802.7309449 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923802.7561982 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923803.7310629 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923803.7560916 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923804.7309511 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923804.7614677 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923805.7345946 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923805.7594540 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923806.7346063 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923806.7594857 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923807.7413313 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923807.7599998 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923808.7375917 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923808.7597046 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923809.7375395 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923809.7598159 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923810.7375343 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923810.7597976 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923811.7374854 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923811.7598932 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923812.7379706 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923812.7600372 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923813.7378449 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923813.7608137 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923814.7377415 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923814.7600648 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923815.7377629 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923815.7654245 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923816.7443404 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923816.7643170 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923817.7413409 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923817.7644134 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923818.7415094 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923818.7644303 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923819.7418559 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923819.7645495 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923820.7415447 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923820.7648077 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923821.7416477 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923821.7646625 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923822.7415495 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923822.7651474 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923823.7420964 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923823.7649992 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923824.7417805 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923824.7647853 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923825.7419155 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923825.7673988 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923826.7432501 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923826.7652814 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923827.7434227 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923827.7662013 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923828.7427049 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923828.7673910 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923829.7475059 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923829.7658920 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923830.7440665 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923830.7657244 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923831.7473404 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923831.7660737 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923832.7474170 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923832.7661550 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923833.7494040 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923833.7672219 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923834.7529755 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923834.7695065 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923835.7554526 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923835.7684462 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1730923836.7524538 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
