1729883451.6663582 [INFO] [launch]: All log files can be found below /home/ros2_ws/.ros/log/2024-10-25-16-10-51-665151-thallys-327
1729883451.6666214 [INFO] [launch]: Default logging verbosity is set to INFO
1729883452.2243330 [INFO] [robot_state_publisher-1]: process started with pid [329]
1729883452.2246571 [INFO] [ruby $(which ign) gazebo-2]: process started with pid [331]
1729883452.2247958 [INFO] [create-3]: process started with pid [333]
1729883452.2249141 [INFO] [parameter_bridge-4]: process started with pid [336]
1729883452.3295729 [parameter_bridge-4] [INFO] [1729883452.329169077] [ros_gz_bridge]: Creating GZ->ROS Bridge: [/clock (gz.msg.Clock]) -> /clock (rosgraph_msgs/msg/Clock)] (Lazy 0)
1729883452.3300107 [parameter_bridge-4] [WARN] [1729883452.329406785] [ros_gz_bridge]: Failed to create a bridge for topic [/clock] with ROS2 type [rosgraph_msgs/msg/Clock] to topic [/clock] with Gazebo Transport type [gz.msg.Clock]]
1729883453.0734069 [INFO] [create-3]: process has finished cleanly [pid 333]
1729885149.9109428 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885149.9631388 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885150.9109604 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885150.9629500 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885151.9109752 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885151.9631593 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885152.9109561 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885152.9665101 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885153.9110131 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885153.9678669 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885154.9114780 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885154.9658303 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885155.9110138 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885155.9659138 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885156.9111912 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885156.9690599 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885157.9146178 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885157.9679961 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885158.9137354 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885158.9677827 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885159.9138823 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885159.9679170 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885160.9140079 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885160.9719577 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885161.9139080 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885161.9679618 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885162.9139757 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885162.9678495 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885163.9138739 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885163.9679022 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885164.9147911 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885164.9717507 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885165.9150944 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885165.9718840 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885166.9145210 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885166.9719613 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885167.9141154 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885167.9730303 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885168.9142532 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885168.9729221 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885169.9143307 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885169.9741035 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885170.9142427 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885170.9740498 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885171.9143770 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885171.9742067 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885172.9144740 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885172.9742959 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885173.9146805 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885173.9799268 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885174.9168878 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885174.9779270 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885175.9158039 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885175.9816785 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885176.9227352 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885176.9788830 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885177.9198349 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885177.9788971 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885178.9178405 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885178.9788132 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885179.9177661 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885179.9787915 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885180.9180338 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885180.9791043 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885181.9181342 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885181.9789662 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885182.9181027 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885182.9789484 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885183.9180262 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885183.9789522 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885184.9187484 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885184.9789765 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885185.9186399 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885185.9798617 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885186.9185569 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885186.9797795 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885187.9188240 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885187.9799423 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885188.9287961 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885188.9801977 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885189.9279175 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885189.9799652 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885190.9278469 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885190.9844723 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885191.9279785 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885191.9809849 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885192.9278510 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885192.9809580 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885193.9278529 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885193.9811528 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885194.9284477 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885194.9810750 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885195.9280148 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885195.9809747 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885196.9280310 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885196.9811850 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885197.9307957 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885197.9810543 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885198.9282384 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885198.9812045 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885199.9284523 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885199.9812098 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885200.9283886 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885200.9816747 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885201.9336438 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885201.9816978 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885202.9306481 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885202.9818873 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885203.9307270 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885203.9817810 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885204.9307983 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885204.9847498 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885205.9308190 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885205.9820871 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885206.9309015 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885206.9819853 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885207.9308922 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885207.9820588 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885208.9309301 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885208.9819806 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885209.9308820 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885209.9823618 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885210.9311056 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885210.9820852 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885211.9317486 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885211.9822946 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885212.9318497 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885212.9823711 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885213.9317987 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885213.9823990 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885214.9327984 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885214.9824150 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885215.9325483 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885215.9835620 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885216.9325624 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885216.9842238 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885217.9326200 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885217.9857779 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885218.9326031 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885218.9859004 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885219.9326198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885219.9857533 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885220.9326994 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885220.9868214 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885221.9327836 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885221.9868371 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885222.9327743 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885222.9868412 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885223.9327621 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885223.9872916 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885224.9329209 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885224.9869809 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885225.9357553 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885225.9870448 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885226.9382498 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885226.9871304 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885227.9377856 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885227.9870267 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885228.9406683 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885228.9882069 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885229.9407535 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885229.9890537 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885230.9430492 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885230.9927680 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885231.9455497 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885231.9969456 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885232.9508281 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885232.9927664 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885233.9470296 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885233.9938607 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885234.9470365 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885234.9943073 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885235.9470170 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885235.9941673 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885236.9472632 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885236.9942453 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885237.9471416 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885237.9950328 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885238.9470804 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885238.9943452 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885239.9471235 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885239.9942164 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885240.9471507 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885240.9945681 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885241.9475935 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885241.9943528 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885242.9474869 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885242.9944904 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885243.9475131 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885243.9945076 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885244.9479260 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885244.9944654 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885245.9477029 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885245.9946713 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885246.9475842 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885246.9945004 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885247.9476736 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885247.9967561 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885248.9507198 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885248.9948988 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885249.9478285 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885249.9953911 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885250.9479339 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885250.9950712 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885251.9478443 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885251.9950862 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885252.9478114 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885252.9950881 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885253.9477937 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885253.9952233 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885254.9479134 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885254.9968343 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885255.9479139 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885255.9952013 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885256.9518075 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885256.9991758 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885257.9517450 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885258.0043166 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885258.9519219 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885259.0050168 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885259.9518237 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885260.0047498 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885260.9518235 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885261.0047808 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885261.9561222 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885262.0048008 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885262.9560051 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885263.0088770 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885263.9586051 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885264.0056713 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885264.9585400 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885265.0053284 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885265.9585371 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885266.0056028 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885266.9584899 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885267.0054080 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885267.9586806 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885268.0053289 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885268.9649088 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885269.0054827 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885269.9607747 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885270.0054467 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885270.9608388 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885271.0055273 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885271.9608240 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885272.0055311 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885272.9639850 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885273.0055029 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885273.9610133 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885274.0058866 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885274.9609611 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885275.0077794 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885275.9612584 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885276.0107455 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885276.9610713 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885277.0077739 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885277.9611666 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885278.0077779 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885278.9611609 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885279.0078294 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885279.9613104 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885280.0078740 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885280.9636488 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885281.0077791 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885281.9617386 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885282.0078378 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885282.9619718 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885283.0079248 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885283.9617724 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885284.0081468 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885284.9618924 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885285.0082507 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885285.9639304 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885286.0080171 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885286.9648547 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885287.0119157 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885287.9647696 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885288.0117590 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885288.9647634 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885289.0121341 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885289.9647307 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885290.0122266 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885290.9660194 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885291.0123296 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885291.9718940 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885292.0122256 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885292.9677165 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885293.0121725 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885293.9677339 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885294.0121689 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885294.9689734 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885295.0122421 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885295.9678397 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885296.0122678 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885296.9678175 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885297.0126216 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885297.9680400 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885298.0123580 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885298.9679437 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885299.0124214 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885299.9680500 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885300.0123498 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885300.9686484 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885301.0167449 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885301.9687057 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885302.0181830 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885302.9686959 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885303.0158799 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885303.9688179 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885304.0158789 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885304.9727113 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885305.0158782 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885305.9708710 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885306.0161865 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885306.9708290 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885307.0160463 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885307.9708943 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885308.0198107 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885308.9710073 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885309.0160720 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885309.9709685 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885310.0160804 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885310.9715352 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885311.0166748 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885311.9718301 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885312.0161555 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885312.9716923 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885313.0161493 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885313.9717419 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885314.0163467 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885314.9717653 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885315.0165162 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885315.9719288 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885316.0163748 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885316.9718544 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885317.0168915 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885317.9719427 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885318.0173767 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885318.9719403 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885319.0170557 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885319.9799223 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885320.0170445 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885320.9758809 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885321.0173512 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885321.9758801 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
1729885322.0170939 [parameter_bridge-4] Exception sending a multicast message:Network is unreachable
